Name,X,Y
T5.042,-111.11299133300781,-49.75841522216797
T3.056,210.0760498046875,225.56858825683594
T4.053,184.98284912109375,216.43386840820312
T5.043,-166.34542846679688,-104.1902847290039
T5.044,-168.40106201171875,58.457191467285156
T2.051,192.2845916748047,226.8469696044922
T1.048,190.59283447265625,211.06690979003906
T5.045,-39.39830780029297,225.22381591796875
T4.054,184.39930725097656,202.03245544433594
T5.046,-175.43199157714844,61.839447021484375
T1.049,-155.99314880371094,-101.6488037109375
T4.055,-155.70242309570312,63.11735534667969
T1.050,201.62997436523438,218.8585662841797
T1.051,-175.44577026367188,45.992706298828125
T5.047,-24.762033462524414,-92.88544464111328
T5.048,-2.6946635246276855,115.19903564453125
T2.052,-181.7054901123047,50.56291198730469
T1.052,-109.01449584960938,-32.52496337890625
T4.056,-167.6510772705078,-118.77489471435547
T3.057,194.2283477783203,219.6628875732422
T4.057,9.741676330566406,135.37498474121094
T3.058,-53.67475509643555,-96.13682556152344
T2.053,115.087158203125,-182.62123107910156
T3.059,-35.2885856628418,-74.09471893310547
T3.060,-105.92166137695312,-24.53932762145996
T2.054,87.1948013305664,-0.9202880859375
T2.055,-128.52560424804688,-43.533164978027344
T3.061,-117.35430908203125,-55.484962463378906
T3.062,-37.71124267578125,-94.28824615478516
T5.049,-200.19363403320312,-40.51814270019531
T2.056,-172.31394958496094,52.387107849121094
T5.050,-187.20150756835938,-41.177833557128906
T1.053,-192.96212768554688,-37.07756805419922
T1.054,-207.80029296875,-44.914573669433594
T2.057,-181.3385772705078,37.68330383300781
T2.058,-197.80072021484375,-53.047080993652344
T3.063,-182.97244262695312,-129.0455322265625
T1.055,-49.22628402709961,-87.58783721923828
T2.059,-50.74199295043945,151.31130981445312
T5.051,-30.92271614074707,-80.06465148925781
T3.064,-181.43978881835938,-106.70549774169922
T4.058,-216.16404724121094,-54.01921844482422
T4.059,155.5355224609375,-114.20783233642578
T5.052,84.44302368164062,62.139732360839844
T1.056,-198.14303588867188,-31.165849685668945
T4.060,194.45899963378906,-220.6232147216797
T4.061,141.9575958251953,186.37579345703125
T1.057,-189.87435913085938,-30.699995040893555
T2.060,-137.72592163085938,88.30216217041016
T5.053,183.84278869628906,225.9497833251953
T5.054,-23.813987731933594,-78.5095443725586
T4.062,35.62318801879883,-124.3338851928711
T5.055,96.29747009277344,17.183042526245117
T4.063,-122.67105102539062,-50.15361785888672
T5.056,49.85017776489258,48.349037170410156
T2.061,72.52194213867188,60.08911895751953
T1.058,212.09738159179688,-198.0489044189453
T3.065,-186.1461944580078,-24.48853302001953
T4.064,155.90768432617188,62.290374755859375
T4.065,-185.19622802734375,-114.61096954345703
T2.062,138.88546752929688,-86.18982696533203
T5.057,-111.32453155517578,-40.98414611816406
T2.063,116.85830688476562,-92.94528198242188
T4.066,-159.5802764892578,-108.11038970947266
T4.067,194.5999298095703,-78.55514526367188
T5.058,-117.47332000732422,101.6319808959961
T5.059,151.70977783203125,41.542999267578125
T3.066,75.20001220703125,-71.04056549072266
T5.060,215.5720977783203,26.286151885986328
T4.068,-54.29990768432617,218.96487426757812
T5.061,-189.6844024658203,-51.41253662109375
T2.064,-23.057100296020508,165.59996032714844
T5.062,63.65132522583008,-221.7647705078125
T5.063,133.06753540039062,136.7022705078125
T3.067,-104.50737762451172,-52.417144775390625
T3.068,-203.7742919921875,-57.601585388183594
T2.065,-43.71027374267578,49.99286651611328
T2.066,171.54058837890625,226.0480499267578
T4.069,149.0402374267578,196.94363403320312
T3.069,-50.93381118774414,60.183204650878906
T2.067,150.61532592773438,220.49252319335938
T2.068,-47.19045639038086,210.73167419433594
T2.069,-165.53125,46.72334289550781
T2.070,-28.44474220275879,-68.94502258300781
T2.071,160.0638427734375,224.54176330566406
T4.070,-6.831112861633301,-152.33029174804688
T1.059,201.69583129882812,210.81028747558594
T2.072,11.007441520690918,119.71099090576172
T1.060,108.6363525390625,-94.17144012451172
T3.070,-55.64200973510742,39.97808837890625
T4.071,165.5845184326172,217.7099151611328
T2.073,70.71327209472656,45.56629180908203
T5.064,152.57833862304688,212.0784454345703
T3.071,147.6162567138672,205.3399200439453
T5.065,-194.49020385742188,-45.11759948730469
T5.066,215.11611938476562,-190.26087951660156
T5.067,134.05055236816406,64.98816680908203
T2.074,-34.97373962402344,63.1278076171875
T4.072,76.9451904296875,-78.68892669677734
T3.073,171.04747009277344,62.14567565917969
T5.068,-21.267391204833984,-43.8779296875
T4.073,82.8794937133789,-69.23224639892578
T2.075,208.441162109375,216.6360321044922
T3.074,108.31134796142578,-173.39120483398438
T4.074,221.8754119873047,225.9822235107422
T1.061,-42.52806854248047,61.28217315673828
T2.076,148.13426208496094,-103.47628784179688
T4.075,-22.69727897644043,-85.7289810180664
T3.075,-36.578224182128906,218.1883544921875
T4.076,17.98881721496582,-27.480224609375
T2.077,-62.370506286621094,209.3804473876953
T2.078,18.4544620513916,-51.735595703125
T5.069,78.28192901611328,52.822174072265625
T5.070,144.72064208984375,-124.38201141357422
T1.062,157.20880126953125,-18.80955696105957
T3.076,146.56781005859375,155.6447296142578
T4.077,-64.14460754394531,-149.9270782470703
T5.071,-66.1429443359375,-180.64450073242188
T3.077,-73.55697631835938,-174.6313018798828
T2.079,-206.8377685546875,143.92498779296875
T5.072,-217.6444854736328,144.8677520751953
T5.073,-207.2220916748047,133.2544403076172
T5.074,-81.95709991455078,-174.23130798339844
T5.075,18.391733169555664,-43.28125
T5.076,-217.18467712402344,119.4743881225586
T5.077,140.93768310546875,91.35932922363281
T2.080,148.2422637939453,-95.22826385498047
T5.078,-225.14942932128906,132.32383728027344
T2.081,192.0679168701172,204.13043212890625
T2.082,-226.7013397216797,118.15222930908203
T3.078,62.9700813293457,32.164024353027344
T2.083,65.91561889648438,-81.12262725830078
T1.063,-226.28839111328125,109.83110046386719
T3.079,216.47935485839844,-217.4034423828125
T3.080,-93.9250259399414,-176.89244079589844
T2.084,-84.08174133300781,-167.31103515625
T3.081,-200.30825805664062,140.8915557861328
T2.085,65.5362548828125,-63.72431945800781
T1.064,155.3968963623047,202.44546508789062
T5.079,-70.36144256591797,-160.52662658691406
T1.065,170.7981414794922,102.61412048339844
T5.080,144.07315063476562,223.7010955810547
T3.082,38.72622299194336,130.95896911621094
T3.083,50.830936431884766,144.51943969726562
T3.084,-132.95103454589844,-205.341064453125
T3.085,88.47535705566406,-61.312339782714844
T1.066,-123.36309814453125,-189.74241638183594
T4.078,-141.1969757080078,-211.8776092529297
T1.067,206.85659790039062,166.3060760498047
T4.079,-141.6029815673828,-193.78038024902344
T4.080,30.578176498413086,140.35804748535156
T1.068,205.778076171875,-180.2079620361328
T4.081,170.8578338623047,143.60031127929688
T1.069,-63.5757942199707,-165.0110626220703
T3.086,205.99363708496094,-94.3273696899414
T3.087,-138.80027770996094,-183.52867126464844
T3.088,220.0981903076172,-135.51388549804688
T3.089,-213.83059692382812,136.46482849121094
T2.086,220.13339233398438,-112.57853698730469
T2.087,179.4657745361328,-56.64044952392578
T2.088,-12.817811965942383,-49.01897430419922
T2.089,-77.86204528808594,-161.8647003173828
T1.070,173.06875610351562,-47.77296447753906
T1.071,-113.31114196777344,-184.1340789794922
T5.081,179.97030639648438,-174.9976043701172
T3.090,44.491397857666016,141.04403686523438
T5.082,-132.75192260742188,-192.13490295410156
T1.072,-50.889678955078125,45.58478546142578
T4.082,-56.106117248535156,-217.70797729492188
T3.091,-66.49766540527344,-172.97979736328125
T2.090,157.52597045898438,217.54127502441406
T3.092,155.89056396484375,-174.1344451904297
T1.073,164.85269165039062,-179.4875946044922
T3.093,92.08362579345703,122.14486694335938
T1.074,-7.6063032150268555,-56.713783264160156
T2.091,128.35968017578125,121.70962524414062
T2.092,-63.35051345825195,-53.731895446777344
T2.093,168.2086639404297,-162.01747131347656
T2.094,-192.992431640625,143.92787170410156
T4.083,61.35846710205078,-72.49048614501953
T1.075,83.82620239257812,117.32899475097656
T1.076,76.70829010009766,-61.56709289550781
T4.084,4.01037073135376,-54.57032012939453
T3.094,22.718961715698242,119.62537384033203
T5.083,99.58577728271484,132.2440643310547
T4.085,-59.913448333740234,46.329566955566406
T1.077,-2.152458667755127,-141.61834716796875
T2.095,69.20942687988281,111.79891967773438
T3.095,168.59669494628906,-55.616363525390625
T5.084,-30.513792037963867,-87.25885772705078
T2.096,-127.66950225830078,-199.06895446777344
T2.097,67.62332153320312,54.41246795654297
T3.096,132.35281372070312,-78.70250701904297
T2.098,25.088041305541992,126.6075210571289
T1.078,197.28245544433594,-135.48081970214844
T2.099,-179.45883178710938,-122.47428131103516
T2.100,80.93872833251953,110.26717376708984
T1.079,76.88934326171875,-1.6185979843139648
T2.101,63.897457122802734,-175.85028076171875
T3.097,99.97032165527344,108.76409912109375
T2.102,172.83547973632812,-155.02049255371094
T4.086,167.18490600585938,-43.181884765625
T4.087,181.7176055908203,-159.61436462402344
T5.085,181.25515747070312,-29.683073043823242
T1.080,88.44715881347656,105.75399780273438
T4.088,173.88221740722656,-170.2407989501953
T3.098,-216.62249755859375,128.2020721435547
T4.089,158.9518585205078,-165.6165313720703
T5.086,3.586458683013916,129.31629943847656
T5.087,78.16511535644531,-133.993896484375
T3.099,97.61875915527344,-135.46559143066406
T1.081,84.94621276855469,-137.7127227783203
T1.082,215.40902709960938,-87.35385131835938
T5.088,66.7278060913086,-134.99961853027344
T1.083,-10.149992942810059,113.5590591430664
T1.084,91.5748291015625,133.13768005371094
T1.085,76.94671630859375,-125.44701385498047
T1.086,97.66220092773438,115.9607162475586
T1.087,-48.356807708740234,225.4606475830078
T3.100,92.5550537109375,-114.1473159790039
T5.089,173.92123413085938,-35.926727294921875
T3.101,165.2748565673828,-112.19699096679688
T4.090,91.81802368164062,-127.88860321044922
T3.102,217.2652130126953,-124.71048736572266
T4.091,172.466552734375,150.8983154296875
T3.103,-209.1990203857422,-52.94078063964844
T5.090,-29.11492347717285,178.75196838378906
T2.103,199.99459838867188,-205.5770721435547
T4.092,-132.56594848632812,103.0400161743164
T4.093,180.06166076660156,-148.82040405273438
T5.091,223.07972717285156,18.170978546142578
T2.104,98.3409423828125,-103.24191284179688
T4.094,26.68086051940918,-119.51802825927734
T1.088,28.774669647216797,-31.565744400024414
T4.095,11.476493835449219,203.6939239501953
T2.105,13.677762031555176,214.93165588378906
T3.104,-8.364339828491211,191.97695922851562
T2.106,12.422211647033691,192.33079528808594
T5.092,4.5651092529296875,200.1729278564453
T4.096,28.524627685546875,-46.05950164794922
T3.105,-91.31388854980469,-170.31285095214844
T5.093,25.316511154174805,-104.40924835205078
T4.097,40.31669235229492,-113.40753936767578
T2.107,83.25409698486328,-121.67850494384766
T3.106,-2.0462849140167236,187.85211181640625
T2.108,63.77119064331055,62.74378204345703
T1.089,18.43537712097168,188.54640197753906
T1.090,-121.55890655517578,95.11148071289062
T4.098,207.9560089111328,-77.52207946777344
T2.109,1.9634085893630981,208.58607482910156
T5.094,122.40186309814453,-195.80865478515625
T4.099,-206.99575805664062,187.6920166015625
T4.100,-188.54969787597656,196.4040985107422
T1.091,18.086088180541992,225.2257843017578
T5.095,-205.58920288085938,195.36001586914062
T3.107,-188.07557678222656,188.6454620361328
T2.110,-16.19102668762207,186.17185974121094
T3.108,-189.4640350341797,205.4390411376953
T1.092,-216.76780700683594,186.7478790283203
T5.096,205.05154418945312,-128.2126922607422
T5.097,147.15182495117188,31.748899459838867
T5.098,-196.01974487304688,209.52650451660156
T4.101,211.16217041015625,84.00324249267578
T2.111,29.301870346069336,-22.219362258911133
T2.112,-121.63127136230469,-36.15873718261719
T3.109,-197.80929565429688,186.4895477294922
T5.099,-131.09523010253906,-184.27468872070312
T2.113,-86.10452270507812,98.0166244506836
T2.114,197.5213623046875,-94.5486831665039
T3.110,-88.81930541992188,89.8812484741211
T5.100,49.22986602783203,-22.73763084411621
T4.102,38.0589599609375,-104.6159439086914
T2.115,-96.70796203613281,92.44896697998047
T3.111,25.735153198242188,-130.19265747070312
T4.103,117.3383560180664,-158.5562744140625
T5.101,50.83865737915039,-100.9522933959961
T4.104,179.8661346435547,-83.92987823486328
T5.102,-2.637816905975342,-51.12043762207031
T1.093,-200.4822998046875,204.07986450195312
T2.116,28.55903434753418,-111.5077133178711
T4.105,-191.19317626953125,220.4519500732422
T1.094,-10.658668518066406,-169.5158233642578
T4.106,-79.40443420410156,93.91098022460938
T2.117,18.1030330657959,133.36622619628906
T5.103,37.042503356933594,42.550262451171875
T3.112,222.63299560546875,81.44730377197266
T5.104,-226.7256317138672,139.1877899169922
T4.107,205.71461486816406,-222.9591522216797
T1.095,210.16561889648438,-116.51609802246094
T1.096,59.34799575805664,-208.66148376464844
T5.105,40.88847732543945,-22.13074493408203
T1.097,-75.70012664794922,102.1073989868164
T4.108,205.93946838378906,-46.89775085449219
T1.098,-146.201171875,62.49998474121094
T5.106,207.31326293945312,-13.209478378295898
T2.118,-98.70348358154297,80.9946517944336
T1.099,31.4664363861084,132.43495178222656
T2.119,221.8327178955078,-61.04015350341797
T5.107,-56.597591400146484,-199.6852569580078
T1.100,-212.00045776367188,199.10716247558594
T4.109,-23.381086349487305,-61.326171875
T4.110,189.12986755371094,179.55055236816406
T1.101,32.70100021362305,-37.964752197265625
T3.113,-40.01338577270508,-182.8300018310547
T2.120,84.69308471679688,-16.82798957824707
T4.111,214.08596801757812,168.07115173339844
T1.102,139.47991943359375,-58.692100524902344
T3.114,78.08236694335938,163.15960693359375
T2.121,-198.09384155273438,195.0551300048828
T3.115,-32.5009651184082,165.28533935546875
T1.103,-187.50160217285156,212.5902862548828
T4.112,-48.870906829833984,-187.59576416015625
T2.122,-90.66500854492188,-58.63124084472656
T5.108,18.43439292907715,204.69277954101562
T3.116,189.70864868164062,-29.529863357543945
T2.123,189.6807403564453,29.281187057495117
T4.113,204.06039428710938,-63.566322326660156
T2.124,159.8292999267578,76.033203125
T3.117,-94.3800277709961,-37.886756896972656
T5.109,-100.73297882080078,-44.76762390136719
T4.114,-88.3521728515625,-30.127588272094727
T4.115,108.05570983886719,-135.8762969970703
T4.116,218.42852783203125,-78.92183685302734
T4.117,-80.54060363769531,-20.20355987548828
T3.118,-196.00448608398438,-19.156991958618164
T3.119,-212.6560516357422,-21.63104820251465
T3.120,-1.309425711631775,195.13436889648438
T4.118,-209.18450927734375,-28.7471981048584
T5.110,-214.75315856933594,-35.477203369140625
T4.119,-49.74727249145508,-197.4799041748047
T5.111,-220.21881103515625,-47.56878662109375
T4.120,33.40841293334961,-117.3981704711914
T1.104,-176.26284790039062,-93.78661346435547
T2.125,-152.66677856445312,-72.04137420654297
T1.105,-58.01216506958008,-185.64476013183594
T5.112,139.77919006347656,-105.60712432861328
T2.126,-225.5596923828125,-30.28431510925293
T5.113,121.02226257324219,-124.48863983154297
T4.121,-31.347042083740234,-184.86192321777344
T2.127,36.63233947753906,-191.56130981445312
T2.128,-167.24334716796875,-91.6950454711914
T1.106,97.69467163085938,-120.32910919189453
T4.122,-220.4972686767578,-24.359601974487305
T4.123,-40.5197639465332,-197.40716552734375
T4.124,-148.7067413330078,-84.7600326538086
T2.129,-223.6388397216797,-54.1588134765625
T4.125,-95.85476684570312,101.87113189697266
T4.126,-58.36944580078125,-209.3395233154297
T4.127,28.367082595825195,-201.33261108398438
T5.114,-147.86122131347656,98.72492980957031
T4.128,-145.27224731445312,85.56061553955078
T3.121,-146.97561645507812,-65.52118682861328
T5.115,-204.54031372070312,-20.243913650512695
T2.130,-98.71859741210938,-26.885820388793945
T5.116,-146.24481201171875,-77.66620635986328
T3.122,131.39634704589844,-137.90333557128906
T5.117,-164.66493225097656,-81.02692413330078
T1.107,-156.87843322753906,-82.68067932128906
T3.123,132.9288787841797,-124.28980255126953
T4.129,-170.76536560058594,67.65758514404297
T4.130,-191.98519897460938,-201.91873168945312
T3.124,-204.54725646972656,-222.59352111816406
T2.131,-200.84732055664062,-214.8154296875
T3.125,-188.62246704101562,-212.75868225097656
T3.126,-193.5810089111328,-190.1604461669922
T4.131,124.61099243164062,-131.9175567626953
T3.127,-203.72808837890625,-202.08558654785156
T3.128,-186.45187377929688,-185.0930938720703
T4.132,-155.7271728515625,83.67609405517578
T5.118,-224.63462829589844,186.85073852539062
T5.119,-156.7227020263672,-93.92414093017578
T4.133,-215.0894012451172,-218.34896850585938
T4.134,137.19424438476562,-118.3423080444336
T2.132,26.05621910095215,-187.6435546875
T2.133,5.545015811920166,189.3042449951172
T2.134,186.811767578125,-192.28793334960938
T2.135,-209.6237030029297,-212.52392578125
T3.129,-36.707801818847656,-190.1483612060547
T5.120,-163.55133056640625,76.27391052246094
T4.135,82.77557373046875,-200.52024841308594
T3.130,146.990478515625,56.33673858642578
T4.136,-48.71278762817383,38.1068115234375
T1.108,23.75408363342285,-217.384521484375
T2.136,158.02951049804688,149.98147583007812
T3.131,21.253957748413086,-197.61814880371094
T1.109,98.19453430175781,-1.6141958236694336
T5.121,-186.9141082763672,-195.30760192871094
T2.137,-151.45724487304688,75.8932113647461
T5.122,131.9544219970703,-109.88678741455078
